paper_id,title,year,venue,authors,dblp_url,doi
neurips_2018_0194,See and Think: Disentangling Semantic Scene Completion.,2018,NeurIPS,Shice Liu; Yu Hu 0001; Yiming Zeng 0003; Qiankun Tang; Beibei Jin; Yinhe Han 0001; Xiaowei Li 0001,https://dblp.org/rec/conf/nips/LiuHZTJHL18,
neurips_2018_0196,Sequence-to-Segment Networks for Segment Detection.,2018,NeurIPS,Zijun Wei; Boyu Wang 0001; Minh Hoai Nguyen; Jianming Zhang 0001; Zhe Lin 0001; Xiaohui Shen; Radomr Mech; Dimitris Samaras,https://dblp.org/rec/conf/nips/WeiWNZLSMS18,
neurips_2018_0205,Stochastic Spectral and Conjugate Descent Methods.,2018,NeurIPS,Dmitry Kovalev; Peter Richtrik; Eduard Gorbunov; Elnur Gasanov,https://dblp.org/rec/conf/nips/KovalevRGG18,
neurips_2018_0208,Synaptic Strength For Convolutional Neural Network.,2018,NeurIPS,Chen Lin 0003; Zhao Zhong; Wei Wu 0021; Junjie Yan,https://dblp.org/rec/conf/nips/LinZWY18,
neurips_2018_0210,TETRIS: TilE-matching the TRemendous Irregular Sparsity.,2018,NeurIPS,Yu Ji 0002; Ling Liang; Lei Deng 0003; Youyang Zhang; Youhui Zhang; Yuan Xie 0001,https://dblp.org/rec/conf/nips/JiLDZZX18,
neurips_2018_0215,The Description Length of Deep Learning models.,2018,NeurIPS,Lonard Blier; Yann Ollivier,https://dblp.org/rec/conf/nips/BlierO18,
neurips_2018_0216,The Lingering of Gradients: How to Reuse Gradients Over Time.,2018,NeurIPS,Zeyuan Allen-Zhu; David Simchi-Levi; Xinshang Wang,https://dblp.org/rec/conf/nips/Allen-ZhuSW18,
neurips_2018_0218,The committee machine: Computational to statistical gaps in learning a two-layers neural network.,2018,NeurIPS,Benjamin Aubin; Antoine Maillard; Jean Barbier; Florent Krzakala; Nicolas Macris; Lenka Zdeborov,https://dblp.org/rec/conf/nips/AubinMBKMZ18,
neurips_2018_0223,Understanding Weight Normalized Deep Neural Networks with Rectified Linear Units.,2018,NeurIPS,Yixi Xu; Xiao Wang 0045,https://dblp.org/rec/conf/nips/XuW18,
neurips_2018_0225,Universal Growth in Production Economies.,2018,NeurIPS,Simina Brnzei; Ruta Mehta; Noam Nisan,https://dblp.org/rec/conf/nips/BranzeiMN18,
neurips_2018_0226,Unorganized Malicious Attacks Detection.,2018,NeurIPS,Ming Pang; Wei Gao 0008; Min Tao; Zhi-Hua Zhou,https://dblp.org/rec/conf/nips/Pang0TZ18,
neurips_2018_0236,"With Friends Like These, Who Needs Adversaries?",2018,NeurIPS,Saumya Jetley; Nicholas A. Lord; Philip H. S. Torr,https://dblp.org/rec/conf/nips/JetleyLT18,
neurips_2019_0009,A Global Health Gym Environment for RL Applications.,2019,NeurIPS,Sekou L. Remy; Oliver Bent,https://dblp.org/rec/conf/nips/RemyB19,
neurips_2019_0014,A New Distribution on the Simplex with Auto-Encoding Applications.,2019,NeurIPS,Andrew Stirn; Tony Jebara; David A. Knowles,https://dblp.org/rec/conf/nips/StirnJK19,
neurips_2019_0016,A Primal Dual Formulation For Deep Learning With Constraints.,2019,NeurIPS,Yatin Nandwani; Abhishek Pathak; Mausam; Parag Singla,https://dblp.org/rec/conf/nips/NandwaniPMS19,
neurips_2019_0022,A unified theory for the origin of grid cells through the lens of pattern formation.,2019,NeurIPS,Ben Sorscher; Gabriel Mel; Surya Ganguli; Samuel A. Ocko,https://dblp.org/rec/conf/nips/SorscherMGO19,
neurips_2019_0024,Abstraction based Output Range Analysis for Neural Networks.,2019,NeurIPS,Pavithra Prabhakar; Zahra Rahimi Afzal,https://dblp.org/rec/conf/nips/PrabhakarA19,
neurips_2019_0025,Adaptive Sequence Submodularity.,2019,NeurIPS,Marko Mitrovic; Ehsan Kazemi 0001; Moran Feldman; Andreas Krause 0001; Amin Karbasi,https://dblp.org/rec/conf/nips/Mitrovic0F0K19,
neurips_2019_0029,AirSim Drone Racing Lab.,2019,NeurIPS,Ratnesh Madaan; Nicholas Gyde; Sai Vemprala; Matthew Brown; Keiko Nagami; Tim Taubner; Eric Cristofalo; Davide Scaramuzza 0001; Mac Schwager; Ashish Kapoor,https://dblp.org/rec/conf/nips/MadaanGVBNTCSSK19,
neurips_2019_0030,Algorithm-hardware Co-design for Deformable Convolution.,2019,NeurIPS,Qijing Huang 0001; Dequan Wang; Yizhao Gao 0002; Yaohui Cai; Zhen Dong 0003; Bichen Wu; Kurt Keutzer; John Wawrzynek,https://dblp.org/rec/conf/nips/0001WGCDWKW19,10.1109/EMC2-NIPS53020.2019.00019
neurips_2019_0035,Are deep ResNets provably better than linear predictors?,2019,NeurIPS,Chulhee Yun; Suvrit Sra; Ali Jadbabaie,https://dblp.org/rec/conf/nips/YunSJ19a,
neurips_2019_0037,Asymmetric Valleys: Beyond Sharp and Flat Local Minima.,2019,NeurIPS,Haowei He; Gao Huang 0001; Yang Yuan 0010,https://dblp.org/rec/conf/nips/HeHY19,
neurips_2019_0040,Attribution-Based Confidence Metric For Deep Neural Networks.,2019,NeurIPS,Susmit Jha; Sunny Raj; Steven Lawrence Fernandes; Sumit Kumar Jha 0001; Somesh Jha; Brian Jalaian; Gunjan Verma; Ananthram Swami,https://dblp.org/rec/conf/nips/JhaRFJJJVS19,
neurips_2019_0042,Baselines for Chest X-Ray Report Generation.,2019,NeurIPS,William Boag; Tzu-Ming Harry Hsu; Matthew B. A. McDermott; Gabriela Berner; Emily Alsentzer; Peter Szolovits,https://dblp.org/rec/conf/nips/BoagHMBAS19,
neurips_2019_0050,Beyond the Single Neuron Convex Barrier for Neural Network Certification.,2019,NeurIPS,Gagandeep Singh 0001; Rupanshu Ganvir; Markus Pschel; Martin T. Vechev,https://dblp.org/rec/conf/nips/SinghGPV19,
neurips_2019_0054,Breaking the Glass Ceiling for Embedding-Based Classifiers for Large Output Spaces.,2019,NeurIPS,Chuan Guo 0001; Ali Mousavi 0003; Xiang Wu; Daniel Niels Holtmann-Rice; Satyen Kale; Sashank J. Reddi; Sanjiv Kumar,https://dblp.org/rec/conf/nips/GuoMWHKRK19,
neurips_2019_0064,Coda: An End-to-End Neural Program Decompiler.,2019,NeurIPS,Cheng Fu 0002; Huili Chen; Haolan Liu; Xinyun Chen; Yuandong Tian; Farinaz Koushanfar; Jishen Zhao,https://dblp.org/rec/conf/nips/FuCLCTKZ19,
neurips_2019_0065,Cold Case: The Lost MNIST Digits.,2019,NeurIPS,Chhavi Yadav; Lon Bottou,https://dblp.org/rec/conf/nips/YadavB19,
neurips_2019_0071,Computing Full Conformal Prediction Set with Approximate Homotopy.,2019,NeurIPS,Eugne Ndiaye; Ichiro Takeuchi,https://dblp.org/rec/conf/nips/NdiayeT19,
neurips_2019_0073,Constrained deep neural network architecture search for IoT devices accounting for hardware calibration.,2019,NeurIPS,Florian Scheidegger; Luca Benini; Costas Bekas; A. Cristiano I. Malossi,https://dblp.org/rec/conf/nips/ScheideggerBBM19,
neurips_2019_0077,Cost Effective Active Search.,2019,NeurIPS,Shali Jiang 0001; Roman Garnett; Benjamin Moseley,https://dblp.org/rec/conf/nips/JiangGM19,
neurips_2019_0078,Cross-Modal Mapping for Generalized Zero-Shot Learning by Soft-Labeling.,2019,NeurIPS,Shabnam Daghaghi; Anshumali Shrivastava; Tharun Medini,https://dblp.org/rec/conf/nips/DaghaghiSM19,
neurips_2019_0079,Deep Leakage from Gradients.,2019,NeurIPS,Ligeng Zhu; Zhijian Liu; Song Han 0003,https://dblp.org/rec/conf/nips/ZhuLH19,
neurips_2019_0080,Deep Learning without Weight Transport.,2019,NeurIPS,Mohamed Akrout; Collin Wilson; Peter Conway Humphreys; Timothy P. Lillicrap; Douglas B. Tweed,https://dblp.org/rec/conf/nips/AkroutWHLT19,
neurips_2019_0082,Deep ReLU Networks Have Surprisingly Few Activation Patterns.,2019,NeurIPS,Boris Hanin; David Rolnick,https://dblp.org/rec/conf/nips/HaninR19,
neurips_2019_0086,Deliberative Explanations: visualizing network insecurities.,2019,NeurIPS,Pei Wang; Nuno Vasconcelos,https://dblp.org/rec/conf/nips/WangN19,
neurips_2019_0101,Efficient Convex Relaxations for Streaming PCA.,2019,NeurIPS,Raman Arora; Teodor Vanislavov Marinov,https://dblp.org/rec/conf/nips/AroraM19,
neurips_2019_0111,Explanations can be manipulated and geometry is to blame.,2019,NeurIPS,Ann-Kathrin Dombrowski; Maximilian Alber; Christopher J. Anders; Marcel Ackermann 0001; Klaus-Robert Mller; Pan Kessel,https://dblp.org/rec/conf/nips/DombrowskiAAAMK19,
neurips_2019_0115,Exploration via Hindsight Goal Generation.,2019,NeurIPS,Zhizhou Ren; Kefan Dong; Yuan Zhou 0007; Qiang Liu 0001; Jian Peng 0001,https://dblp.org/rec/conf/nips/RenD00019,
neurips_2019_0119,Failing Loudly: An Empirical Study of Methods for Detecting Dataset Shift.,2019,NeurIPS,Stephan Rabanser; Stephan Gnnemann; Zachary C. Lipton,https://dblp.org/rec/conf/nips/RabanserGL19,
neurips_2019_0121,Fast and Accurate Least-Mean-Squares Solvers.,2019,NeurIPS,Alaa Maalouf; Ibrahim Jubran; Dan Feldman,https://dblp.org/rec/conf/nips/MaaloufJF19,
neurips_2019_0129,First-order methods almost always avoid saddle points: The case of vanishing step-sizes.,2019,NeurIPS,Ioannis Panageas; Georgios Piliouras; Xiao Wang 0036,https://dblp.org/rec/conf/nips/PanageasPW19,
neurips_2019_0133,Fully Dynamic Consistent Facility Location.,2019,NeurIPS,Vincent Cohen-Addad; Niklas Hjuler; Nikos Parotsidis; David Saulpic; Chris Schwiegelshohn,https://dblp.org/rec/conf/nips/Cohen-AddadHPSS19,
neurips_2019_0139,Graph-ResNets for short-term traffic forecasts in almost unknown cities.,2019,NeurIPS,Henry Martin; Dominik Bucher; Ye Hong; Ren Buffat; Christian Rupprecht 0001; Martin Raubal,https://dblp.org/rec/conf/nips/MartinBHBRR19,
neurips_2019_0142,Handling correlated and repeated measurements with the smoothed multivariate square-root Lasso.,2019,NeurIPS,Quentin Bertrand; Mathurin Massias; Alexandre Gramfort; Joseph Salmon,https://dblp.org/rec/conf/nips/BertrandMGS19,
neurips_2019_0149,Implicit Semantic Data Augmentation for Deep Networks.,2019,NeurIPS,Yulin Wang 0002; Xuran Pan; Shiji Song; Hong Zhang 0009; Gao Huang 0001; Cheng Wu 0002,https://dblp.org/rec/conf/nips/WangPSZHW19,
neurips_2019_0150,Importance Resampling for Off-policy Prediction.,2019,NeurIPS,Matthew Schlegel; Wesley Chung; Daniel Graves; Jian Qian; Martha White,https://dblp.org/rec/conf/nips/SchlegelCGQW19,
neurips_2019_0160,Invert to Learn to Invert.,2019,NeurIPS,Patrick Putzky; Max Welling,https://dblp.org/rec/conf/nips/PutzkyW19,
neurips_2019_0161,Is Deeper Better only when Shallow is Good?,2019,NeurIPS,Eran Malach; Shai Shalev-Shwartz,https://dblp.org/rec/conf/nips/MalachS19,
neurips_2019_0168,Learning Data Manipulation for Augmentation and Weighting.,2019,NeurIPS,Zhiting Hu; Bowen Tan; Ruslan Salakhutdinov; Tom M. Mitchell; Eric P. Xing,https://dblp.org/rec/conf/nips/HuTSMX19,
neurips_2019_0171,Learning Distributions Generated by One-Layer ReLU Networks.,2019,NeurIPS,Shanshan Wu; Alexandros G. Dimakis; Sujay Sanghavi,https://dblp.org/rec/conf/nips/WuDS19,
neurips_2019_0174,Learning Imbalanced Datasets with Label-Distribution-Aware Margin Loss.,2019,NeurIPS,Kaidi Cao; Colin Wei; Adrien Gaidon; Nikos Archiga; Tengyu Ma 0001,https://dblp.org/rec/conf/nips/CaoWGAM19,
neurips_2019_0175,Learning Macroscopic Brain Connectomes via Group-Sparse Factorization.,2019,NeurIPS,Farzane Aminmansour; Andrew Patterson; Lei Le; Yisu Peng; Daniel Mitchell; Franco Pestilli; Cesar F. Caiafa; Russell Greiner; Martha White,https://dblp.org/rec/conf/nips/AminmansourPLPM19,
neurips_2019_0177,Learning Mixtures of Plackett-Luce Models from Structured Partial Orders.,2019,NeurIPS,Zhibing Zhao; Lirong Xia,https://dblp.org/rec/conf/nips/ZhaoX19,
neurips_2019_0179,Learning Non-Convergent Non-Persistent Short-Run MCMC Toward Energy-Based Model.,2019,NeurIPS,Erik Nijkamp; Mitch Hill; Song-Chun Zhu; Ying Nian Wu,https://dblp.org/rec/conf/nips/NijkampHZW19,
neurips_2019_0182,Learning by Abstraction: The Neural State Machine.,2019,NeurIPS,Drew A. Hudson; Christopher D. Manning,https://dblp.org/rec/conf/nips/HudsonM19,
neurips_2019_0183,Learning dynamic polynomial proofs.,2019,NeurIPS,Alhussein Fawzi; Mateusz Malinowski; Hamza Fawzi; Omar Fawzi,https://dblp.org/rec/conf/nips/FawziMFF19,
neurips_2019_0189,Localization with Limited Annotation for Chest X-rays.,2019,NeurIPS,Eyal Rozenberg; Daniel Freedman; Alex M. Bronstein,https://dblp.org/rec/conf/nips/RozenbergFB19,
neurips_2019_0191,Machine Learning for Health ( ML4H ) 2019 : What Makes Machine Learning in Medicine Different?,2019,NeurIPS,Adrian V. Dalca; Matthew B. A. McDermott; Emily Alsentzer; Samuel G. Finlayson; Michael Oberst; Fabian Falck; Corey Chivers; Andrew Beam; Tristan Naumann; Brett K. Beaulieu-Jones,https://dblp.org/rec/conf/nips/DalcaMAFOFCBNB19,
neurips_2019_0192,Manifold-regression to predict from MEG/EEG brain signals without source modeling.,2019,NeurIPS,David Sabbagh; Pierre Ablin; Gal Varoquaux; Alexandre Gramfort; Denis A. Engemann,https://dblp.org/rec/conf/nips/SabbaghAVGE19,
neurips_2019_0196,Meta-Curvature.,2019,NeurIPS,Eunbyung Park; Junier B. Oliva,https://dblp.org/rec/conf/nips/ParkO19,
neurips_2019_0201,Mo' States Mo' Problems: Emergency Stop Mechanisms from Observation.,2019,NeurIPS,Samuel K. Ainsworth; Matt Barnes 0001; Siddhartha S. Srinivasa,https://dblp.org/rec/conf/nips/AinsworthBS19,
neurips_2019_0204,Multi-Resolution Weak Supervision for Sequential Data.,2019,NeurIPS,Paroma Varma; Frederic Sala; Shiori Sagawa; Jason Alan Fries; Daniel Y. Fu; Saelig Khattar; Ashwini Ramamoorthy; Ke Xiao; Kayvon Fatahalian; James Priest; Christopher R,https://dblp.org/rec/conf/nips/VarmaSSFFKRXFPR19,
neurips_2019_0206,Multiclass Performance Metric Elicitation.,2019,NeurIPS,Gaurush Hiranandani; Shant Boodaghians; Ruta Mehta; Oluwasanmi Koyejo,https://dblp.org/rec/conf/nips/HiranandaniBMK19,
neurips_2019_0211,NAOMI: Non-Autoregressive Multiresolution Sequence Imputation.,2019,NeurIPS,Yukai Liu; Rose Yu; Stephan Zheng; Eric Zhan; Yisong Yue,https://dblp.org/rec/conf/nips/LiuYZZY19,
neurips_2019_0212,Neural Attribution for Semantic Bug-Localization in Student Programs.,2019,NeurIPS,Rahul Gupta; Aditya Kanade 0001; Shirish K. Shevade,https://dblp.org/rec/conf/nips/GuptaKS19,
neurips_2019_0215,Neural Shuffle-Exchange Networks - Sequence Processing in O(n log n) Time.,2019,NeurIPS,Karlis Freivalds; Emils Ozolins; Agris Sostaks,https://dblp.org/rec/conf/nips/FreivaldsOS19,
neurips_2019_0216,Neural Similarity Learning.,2019,NeurIPS,Weiyang Liu; Zhen Liu 0019; James M. Rehg; Le Song,https://dblp.org/rec/conf/nips/LiuLRS19,
neurips_2019_0218,Neural networks grown and self-organized by noise.,2019,NeurIPS,Guruprasad Raghavan; Matt Thomson 0001,https://dblp.org/rec/conf/nips/RaghavanT19,
neurips_2019_0226,On Testing for Biases in Peer Review.,2019,NeurIPS,Ivan Stelmakh; Nihar B. Shah; Aarti Singh,https://dblp.org/rec/conf/nips/StelmakhSS19,
neurips_2019_0230,On the Utility of Learning about Humans for Human-AI Coordination.,2019,NeurIPS,Micah Carroll; Rohin Shah; Mark K. Ho; Tom Griffiths 0001; Sanjit A. Seshia; Pieter Abbeel; Anca D. Dragan,https://dblp.org/rec/conf/nips/CarrollSHGSAD19,
neurips_2019_0236,Online-Within-Online Meta-Learning.,2019,NeurIPS,Giulia Denevi; Dimitris Stamos; Carlo Ciliberto; Massimiliano Pontil,https://dblp.org/rec/conf/nips/DeneviSCP19,
neurips_2019_0242,Optimizing Generalized PageRank Methods for Seed-Expansion Community Detection.,2019,NeurIPS,Pan Li 0005; I (Eli) Chien; Olgica Milenkovic,https://dblp.org/rec/conf/nips/0005CM19,
neurips_2019_0244,PIDForest: Anomaly Detection via Partial Identification.,2019,NeurIPS,Parikshit Gopalan; Vatsal Sharan; Udi Wieder,https://dblp.org/rec/conf/nips/GopalanSW19,
neurips_2019_0246,Piecewise Strong Convexity of Neural Networks.,2019,NeurIPS,Tristan Milne,https://dblp.org/rec/conf/nips/Milne19,
neurips_2019_0249,Point-Voxel CNN for Efficient 3D Deep Learning.,2019,NeurIPS,Zhijian Liu; Haotian Tang; Yujun Lin 0001; Song Han 0003,https://dblp.org/rec/conf/nips/LiuTLH19,
neurips_2019_0254,Positive-Unlabeled Compression on the Cloud.,2019,NeurIPS,Yixing Xu; Yunhe Wang 0001; Hanting Chen; Kai Han 0002; Chunjing Xu; Dacheng Tao; Chang Xu 0002,https://dblp.org/rec/conf/nips/XuWCHXT019,
neurips_2019_0256,Practical Differentially Private Top-k Selection with Pay-what-you-get Composition.,2019,NeurIPS,David Durfee; Ryan M. Rogers,https://dblp.org/rec/conf/nips/DurfeeR19,
neurips_2019_0257,Preference-Based Batch and Sequential Teaching: Towards a Unified View of Models.,2019,NeurIPS,Farnam Mansouri; Yuxin Chen 0001; Ara Vartanian; Xiaojin (Jerry) Zhu; Adish Singla,https://dblp.org/rec/conf/nips/Mansouri0VZS19,
neurips_2019_0258,Private Hypothesis Selection.,2019,NeurIPS,Mark Bun; Gautam Kamath 0001; Thomas Steinke 0002; Zhiwei Steven Wu,https://dblp.org/rec/conf/nips/Bun0SW19,
neurips_2019_0259,"Procrastinating with Confidence: Near-Optimal, Anytime, Adaptive Algorithm Configuration.",2019,NeurIPS,Robert Kleinberg; Kevin Leyton-Brown; Brendan Lucier; Devon R. Graham,https://dblp.org/rec/conf/nips/KleinbergLLG19,
neurips_2019_0264,REM: From Structural Entropy to Community Structure Deception.,2019,NeurIPS,Yiwei Liu; Jiamou Liu; Zijian Zhang 0001; Liehuang Zhu; Angsheng Li,https://dblp.org/rec/conf/nips/LiuLZZL19,
neurips_2019_0266,Random deep neural networks are biased towards simple functions.,2019,NeurIPS,Giacomo De Palma; Bobak Toussi Kiani; Seth Lloyd,https://dblp.org/rec/conf/nips/PalmaKL19,
neurips_2019_0269,Reconciling λ-Returns with Experience Replay.,2019,NeurIPS,Brett Daley; Christopher Amato,https://dblp.org/rec/conf/nips/DaleyA19,
neurips_2019_0272,Region-specific Diffeomorphic Metric Mapping.,2019,NeurIPS,Zhengyang Shen; Franois-Xavier Vialard; Marc Niethammer,https://dblp.org/rec/conf/nips/ShenVN19,
neurips_2019_0282,STREETS: A Novel Camera Network Dataset for Traffic Flow.,2019,NeurIPS,Corey Snyder; Minh Do,https://dblp.org/rec/conf/nips/SnyderD19,
neurips_2019_0283,Same-Cluster Querying for Overlapping Clusters.,2019,NeurIPS,Wasim Huleihel; Arya Mazumdar; Muriel Mdard; Soumyabrata Pal,https://dblp.org/rec/conf/nips/HuleihelMMP19,
neurips_2019_0288,Self-Educated Language Agent with Hindsight Experience Replay for Instruction Following.,2019,NeurIPS,Geoffrey Cideron; Mathieu Seurin; Florian Strub; Olivier Pietquin,https://dblp.org/rec/conf/nips/CideronSSP19,
neurips_2019_0289,Self-Routing Capsule Networks.,2019,NeurIPS,Taeyoung Hahn; Myeongjang Pyeon; Gunhee Kim,https://dblp.org/rec/conf/nips/HahnPK19,
neurips_2019_0291,Semantic-Guided Multi-Attention Localization for Zero-Shot Learning.,2019,NeurIPS,Yizhe Zhu; Jianwen Xie; Zhiqiang Tang 0001; Xi Peng 0005; Ahmed Elgammal,https://dblp.org/rec/conf/nips/ZhuXT0E19,
neurips_2019_0294,Small ReLU networks are powerful memorizers: a tight analysis of memorization capacity.,2019,NeurIPS,Chulhee Yun; Suvrit Sra; Ali Jadbabaie,https://dblp.org/rec/conf/nips/YunSJ19,
neurips_2019_0295,Sobolev Independence Criterion.,2019,NeurIPS,Youssef Mroueh; Tom Sercu; Mattia Rigotti; Inkit Padhi; Ccero Nogueira dos Santos,https://dblp.org/rec/conf/nips/MrouehSRPS19,
neurips_2019_0300,Stabilizing Off-Policy Q-Learning via Bootstrapping Error Reduction.,2019,NeurIPS,Aviral Kumar; Justin Fu; Matthew Soh; George Tucker; Sergey Levine,https://dblp.org/rec/conf/nips/KumarFSTL19,
neurips_2019_0301,Stacked Capsule Autoencoders.,2019,NeurIPS,Adam R. Kosiorek; Sara Sabour; Yee Whye Teh; Geoffrey E. Hinton,https://dblp.org/rec/conf/nips/KosiorekSTH19,
neurips_2019_0308,Superset Technique for Approximate Recovery in One-Bit Compressed Sensing.,2019,NeurIPS,Larkin Flodin; Venkata Gandikota; Arya Mazumdar,https://dblp.org/rec/conf/nips/FlodinGM19,
neurips_2019_0311,SySCD: A System-Aware Parallel Coordinate Descent Algorithm.,2019,NeurIPS,Nikolas Ioannou; Celestine Mendler-Dnner; Thomas P. Parnell,https://dblp.org/rec/conf/nips/IoannouMP19,
neurips_2019_0313,Symmetry-adapted generation of 3d point sets for the targeted discovery of molecules.,2019,NeurIPS,Niklas W. A. Gebauer; Michael Gastegger; Kristof Schtt,https://dblp.org/rec/conf/nips/GebauerGS19,
neurips_2019_0335,Understanding and Improving Layer Normalization.,2019,NeurIPS,Jingjing Xu 0001; Xu Sun 0001; Zhiyuan Zhang 0001; Guangxiang Zhao; Junyang Lin,https://dblp.org/rec/conf/nips/Xu0ZZL19,
neurips_2019_0345,Visualizing the PHATE of Neural Networks.,2019,NeurIPS,Scott Gigante; Adam S. Charles; Smita Krishnaswamy; Gal Mishne,https://dblp.org/rec/conf/nips/GiganteCKM19,
neurips_2019_0349,Which Algorithmic Choices Matter at Which Batch Sizes? Insights From a Noisy Quadratic Model.,2019,NeurIPS,Guodong Zhang 0006; Lala Li; Zachary Nado; James Martens; Sushant Sachdeva; George E. Dahl; Christopher J. Shallue; Roger B. Grosse,https://dblp.org/rec/conf/nips/ZhangLNMSDSG19,
neurips_2019_0352,"Write, Execute, Assess: Program Synthesis with a REPL.",2019,NeurIPS,Kevin Ellis; Maxwell I. Nye; Yewen Pu; Felix Sosa; Josh Tenenbaum 0001; Armando Solar-Lezama,https://dblp.org/rec/conf/nips/EllisNPSTS19,
neurips_2020_0007,A Dictionary Approach to Domain-Invariant Learning in Deep Networks.,2020,NeurIPS,Ze Wang 0008; Xiuyuan Cheng; Guillermo Sapiro; Qiang Qiu 0001,https://dblp.org/rec/conf/nips/WangCSQ20,
neurips_2020_0008,A Dynamical Central Limit Theorem for Shallow Neural Networks.,2020,NeurIPS,Zhengdao Chen; Grant M. Rotskoff; Joan Bruna; Eric Vanden-Eijnden,https://dblp.org/rec/conf/nips/ChenRBV20,
neurips_2020_0011,A General Large Neighborhood Search Framework for Solving Integer Linear Programs.,2020,NeurIPS,Jialin Song; Ravi Lanka; Yisong Yue; Bistra Dilkina,https://dblp.org/rec/conf/nips/SongLYD20,
neurips_2020_0012,A Neural SIR Model for Global Forecasting.,2020,NeurIPS,Philip Nadler; Rossella Arcucci; Yike Guo,https://dblp.org/rec/conf/nips/NadlerAG20,
neurips_2020_0015,A Self-Tuning Actor-Critic Algorithm.,2020,NeurIPS,Tom Zahavy; Zhongwen Xu; Vivek Veeriah; Matteo Hessel; Junhyuk Oh; Hado van Hasselt; David Silver 0001; Satinder Singh 0001,https://dblp.org/rec/conf/nips/ZahavyXVHOHSS20,
neurips_2020_0017,A Study on Encodings for Neural Architecture Search.,2020,NeurIPS,Colin White; Willie Neiswanger; Sam Nolen; Yash Savani,https://dblp.org/rec/conf/nips/WhiteNNS20,
neurips_2020_0027,AdaBelief Optimizer: Adapting Stepsizes by the Belief in Observed Gradients.,2020,NeurIPS,Juntang Zhuang; Tommy Tang; Yifan Ding 0002; Sekhar Tatikonda; Nicha C. Dvornek; Xenophon Papademetris; James S. Duncan,https://dblp.org/rec/conf/nips/ZhuangTDTDPD20,
neurips_2020_0028,Adaptive Learned Bloom Filter (Ada-BF): Efficient Utilization of the Classifier with Application to Real-Time Information Filtering on the Web.,2020,NeurIPS,Zhenwei Dai; Anshumali Shrivastava,https://dblp.org/rec/conf/nips/DaiS20,
neurips_2020_0032,Addressing the Real-world Class Imbalance Problem in Dermatology.,2020,NeurIPS,Wei-Hung Weng; Jonathan Deaton; Vivek Natarajan; Gamaleldin F. Elsayed; Yuan Liu,https://dblp.org/rec/conf/nips/WengDNEL20,
neurips_2020_0037,Agnostic Learning with Multiple Objectives.,2020,NeurIPS,Corinna Cortes; Mehryar Mohri; Javier Gonzalvo; Dmitry Storcheus,https://dblp.org/rec/conf/nips/CortesMGS20,
neurips_2020_0045,An Unbiased Risk Estimator for Learning with Augmented Classes.,2020,NeurIPS,Yu-Jie Zhang; Peng Zhao 0006; Lanjihong Ma; Zhi-Hua Zhou,https://dblp.org/rec/conf/nips/Zhang0MZ20,
neurips_2020_0047,Analytic Characterization of the Hessian in Shallow ReLU Models: A Tale of Symmetry.,2020,NeurIPS,Yossi Arjevani; Michael Field,https://dblp.org/rec/conf/nips/ArjevaniF20,
neurips_2020_0049,Appropriate Evaluation of Diagnostic Utility of Machine Learning Algorithm Generated Images.,2020,NeurIPS,Young Joon Kwon; Danielle Toussie; Lea Azour; Jose Concepcion; Corey Eber; G. Anthony Reina; Ping Tak Peter Tang; Amish H. Doshi; Eric K. Oermann; Anthony B. Costa,https://dblp.org/rec/conf/nips/KwonTACERTDOC20,
neurips_2020_0050,Assessing SATNet's Ability to Solve the Symbol Grounding Problem.,2020,NeurIPS,Oscar Chang; Lampros Flokas; Hod Lipson; Michael Spranger,https://dblp.org/rec/conf/nips/ChangFLS20,
neurips_2020_0053,Attribute Prototype Network for Zero-Shot Learning.,2020,NeurIPS,Wenjia Xu; Yongqin Xian; Jiuniu Wang; Bernt Schiele; Zeynep Akata,https://dblp.org/rec/conf/nips/XuXWSA20,
neurips_2020_0056,Auxiliary Task Reweighting for Minimum-data Learning.,2020,NeurIPS,Baifeng Shi; Judy Hoffman; Kate Saenko; Trevor Darrell; Huijuan Xu 0001,https://dblp.org/rec/conf/nips/ShiHSDX20,
neurips_2020_0057,AvE: Assistance via Empowerment.,2020,NeurIPS,Yuqing Du; Stas Tiomkin; Emre Kiciman; Daniel Polani; Pieter Abbeel; Anca D. Dragan,https://dblp.org/rec/conf/nips/DuTKPAD20,
neurips_2020_0058,Axioms for Learning from Pairwise Comparisons.,2020,NeurIPS,Ritesh Noothigattu; Dominik Peters; Ariel D. Procaccia,https://dblp.org/rec/conf/nips/NoothigattuPP20,
neurips_2020_0060,Baxter Permutation Process.,2020,NeurIPS,Masahiro Nakano; Akisato Kimura; Takeshi Yamada; Naonori Ueda,https://dblp.org/rec/conf/nips/NakanoKYU20,
neurips_2020_0077,Certifying Strategyproof Auction Networks.,2020,NeurIPS,Michael J. Curry; Ping-Yeh Chiang; Tom Goldstein; John Dickerson 0001,https://dblp.org/rec/conf/nips/CurryCG020,
neurips_2020_0079,Co-exposure Maximization in Online Social Networks.,2020,NeurIPS,Sijing Tu; igdem Aslay; Aristides Gionis,https://dblp.org/rec/conf/nips/TuAG20,
neurips_2020_0083,Community detection using fast low-cardinality semidefinite programming .,2020,NeurIPS,Po-Wei Wang; J. Zico Kolter,https://dblp.org/rec/conf/nips/WangK20,
